,0
15004,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-yttrium monohydrate]"
15005,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-gadolinium monohydrate]"
15006,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-terbium monohydrate]"
15007,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-dysprosium monohydrate]"
15008,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-erbium monohydrate]"
15009,"catena-[bis(mu!4$-Iodo)-(mu!3$-iodo)-bis(mu!3$-isonicotinato-N,O,O')-(mu!3$-pyrazine-2-carboxylato-N,N',O,O')-bis(mu!2$-isonicotinato-N,O,O')-bis(mu!2$-isonicotinato-N,O)-(mu!2$-iodo)-diaqua-penta-copper-di-ytterbium monohydrate]"
15010,"catena-((mu!2$-4-Hydroxyphenoxo-O,O')-(mu!2$-4-hydrophenoxy-O,O)-(mu!2$-4-oxyphenoxo-O,O')-titanium)"
15011,"catena-(bis(mu!2$-4-Hydroxyphenoxo-O,O')-bis(mu!2$-4-oxyphenoxo-O,O')-bis(mu!2$-4-hydroxyphenoxo-O,O)-di-titanium(iv))"
15012,"catena-(dodecakis(mu!2$-Cyano-C,N)-bis(mu!2$-pyrimidine-N,N')-diaqua-tetracyano-tri-copper(ii)-di-tungsten(v) 2-propanol solvate tetrahydrate)"
15013,"catena-(dodecakis(mu!2$-Cyano-C,N)-bis(mu!2$-pyrimidine-N,N')-diaqua-tetracyano-tri-copper(ii)-di-tungsten(v) n-butanol solvate trihydrate)"
15014,catena-(bis(mu!4$-Carbonato)-(mu!2$-oxalato)-diaqua-di-gadolinium)
15015,"catena-[bis(mu!9$-phosphato)-(mu!4$-1,2-bis(1,2,4-triazol-1-yl)ethane)-tris(mu!3$-1,2-bis(1,2,4-triazol-1-yl)ethane)-dotetracontaksi(mu!2$-oxido)-aqua-hydroxy-undecaoxido-hepta-silver-octadeca-tungsten]"
15016,"catena-((mu!2$-Benzene-1,3-dicarboxylato-kappa$2!O:O')-(mu!2$-1,3-bis(4-pyridyl)propane-kappa$2!N:N')-zinc(ii))"
15017,"catena-((mu!2$-Benzene-1,3-dicarboxylato)-(mu!2$-1,3-bis(4-pyridyl)propane)-zinc)"
15018,"catena-[bis(mu-1-[(4-carboxylatophenyl)methyl]pyridin-1-ium-3,5-dicarboxylato)-(mu-4,4'-bipyridine)-di-zinc tetrahydrate]"
15019,catena-[Ammoniumtris(mu!2$-formato)-magnesium(ii)]
15020,catena-[bis(mu!4$-Terephthalato)-bis(mu!3$-hydroxo)-bis(mu!2$-aqua)-tri-nickel]
15021,catena-(bis(mu-hydroxo)-(mu-terephthalato)-di-nickel)
15022,"catena-[(mu-oxo)-triaqua-bis(mu-benzene-1,3,5-tricarboxylato)-tri-zinc(ii)]"
15023,"catena-[hexakis(mu-benzene-1,3,5-tricarboxylato)-bis(mu-oxo)-triaqua-nona-zinc]"
15024,"catena-[tetrakis(triethylammonium)tetrakis(mu-5-carboxybenzene-1,3-dicarboxylato)-bis(mu-benzene-1,3,5-tricarboxylato)-penta-zinc(ii)]"
15025,"catena-[hexakis(mu-benzene-1,3,5-tricarboxylato)-bis(mu-oxo)-nona-zinc(ii) unknown solvate]"
15026,catena-[Ammoniumtris(mu!2$-formato)-magnesium]
15027,catena-[Ammoniumtris(mu!2$-formato)-magnesium]
15028,catena-[Ammoniumtris(mu!2$-formato)-magnesium]
15029,catena-(Ammoniumtris(mu!2$-formato)-magnesium)
15030,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15031,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15032,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15033,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15034,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15035,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15036,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15037,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15038,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15039,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15040,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15041,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15042,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15043,catena-[ammoniumtris(mu-formato)-magnesium(ii)]
15044,catena-[ammoniumtris(mu-formato)-magnesium]
15045,catena-[ammoniumtris(mu-formato)-magnesium]
15046,catena-(Di-sodium(mu!4$-1-oxyethylidenediphosphonato)-aqua-lanthanum(iii) hemihydrate)
15047,catena-(Di-sodium(mu!4$-1-oxyethylidenediphosphonato)-aqua-europium(iii) hydrate)
15048,catena-(Sodium(mu!4$-1-oxyethylidenediphosphonato)-europium(iii))
15049,"catena-[(mu!3$-2,2'-(1,4-phenylene)diacetato)-(mu!2$-4,4'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine)-cobalt]"
15050,"catena-[(mu!3$-2,2'-(1,4-phenylene)diacetato)-(mu!2$-4,4'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine)-zinc]"
15051,"catena-(bis((mu!5$-2,3,6,7-tetrakis(2-Cyanoethylthio)tetrathiafulvalene)-(mu!2$-trifluoromethanesulfonato-O,O'))-tetra-silver(i) bis(trifluoromethanesulfonate))"
15052,catena-((mu-5-(3-(4-pyridyl)phenyl)tetrazolato)-copper)
15053,"catena-(bis(mu!3$-4,5-bis(Methylsulfanyl)-1,3-dithiole-2-thione)-di-silver(i) bis(hexafluoroantimonate) acetone solvate)"
15054,"catena-((mu!2$-Pyrimidine-N,N')-bis(mu!2$-azido-N,N')-zinc(ii))"
15055,"catena-[hexakis(mu-[2,2'-bithiophene]-5,5'-dicarboxylato)-bis(N,N-dimethylformamide)-octakis(aqua)-tetra-terbium(iii) dihydrate]"
15056,"catena-[(mu!4$-3,3',3'',3'''-((5,11,17,23-tetra-t-butyl-2,8,14,20-tetrathiapentacyclo[19.3.1.1$3,7!.1$9,13!.1$15,19!]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-25,26,27,28-tetrayl)tetrakis(oxymethylene))tetrapyridine)-dibromo-cadmium chloroform solvate]"
15057,catena-[tetrakis(mu-pyrazine-2-carboxylato)-bis(mu-oxalato)-di-samarium(iii)-di-silver(i) dihydrate]
15058,"catena-[(mu-pyridine-3,5-dicarboxylato)-(mu-oxalato)-aqua-praseodymium(iii)-silver(i)]"
15059,"catena-[(mu-pyridine-3,5-dicarboxylato)-(mu-oxalato)-aqua-neodymium(iii)-silver(i)]"
15060,"catena-[(mu-oxalato)-bis(mu-pyridine-3,5-dicarboxylato)-bis(mu-hydrogenpyridine-3,5-dicarboxylato)-tetrakis(aqua)-di-samarium(iii)-di-silver(i)]"
15061,catena-[tetrakis(mu-pyrazine-2-carboxylato)-bis(mu-oxalato)-di-praseodymium(iii)-di-silver(i) dihydrate]
15062,"catena-[(mu-oxalato)-bis(mu-pyridine-3,5-dicarboxylato)-bis(mu-hydrogen pyridine-3,5-dicarboxylato)-di-dysprosium(iii)-di-silver(i)]"
15063,"catena-(bis(mu!3$-Phthalato)-(mu!2$-1,1'-(1,4-phenylene)bis(2-methyl-1H-imidazole))-di-zinc)"
15064,"catena-[(mu-oxalato)-bis(mu-pyridine-3,5-dicarboxylato)-bis(mu-hydrogenpyridine-3,5-dicarboxylato)-tetrakis(aqua)-di-holmium(iii)-di-silver(i)]"
15065,"catena-((mu!7$-4,4',4''-Phosphoryltribenzoato)-(mu!3$-hydroxo)-aqua-di-zinc unknown solvate)"
15066,"catena-(bis(mu-3-(3,2':6',3''-terpyridin-4'-yl)benzoato)-(mu-oxalato)-diaqua-di-cobalt)"
15067,"catena-((mu-hydrogenbenzene-1,3,5-tricarboxylato)-bis(mu-hydrogen 3-(3,2':6',3''-terpyridin-4'-yl)benzoato)-diaqua-di-nickel dihydrate)"
15068,"catena-(bis(mu-isophthalato)-bis(mu-3-(3,2':6',3''-terpyridin-4'-yl)benzoato)-tri-copper)"
15069,"catena-[bis(mu!9$-2,2'-Imidodisuccinato)-tetrakis(mu!2$-aquo)-penta-lead]"
15070,"catena-[bis(mu!3$-D,L-Aspartato-N,O,O',O'',O''')-(mu!2$-pyrazine)-di-nickel]"
15071,"catena-[(mu-2-(3,2':6',3''-terpyridin-4'-yl)benzoato)-(mu-benzene-1,3,5-tricarboxylato)-(mu-aqua)-di-nickel(ii) hydrate]"
15072,"catena-[tris(mu-5-(3,5-bis(1H-imidazol-1-yl)phenyl)-tetrazolato)-di-nickel(ii) chloride unknown solvate]"
15073,"catena-[(mu-1,1',1''-(1,3,5-triazine-2,4,6-triyl)tripiperidine-4-carboxylato)-aqua-terbium N,N-dimethylformamide solvate trihydrate]"
15074,"catena-[(mu!4$-5-sulfonatobenzene-1,3-dicarboxylato)-(mu!3$-5-sulfonatobenzene-1,3-dicarboxylato)-tetrakis(mu!3$-1,2,3-triazolato)-bis(mu!3$-hydroxo)-hexa-aqua-hexa-copper sesquihydrate]"
15075,"catena-[tetrakis(mu-5-sulfonatobenzene-1,3-dicarboxylato)-icosakis(mu-2,3-dihydro-1H-1,2,3-triazole)-octakis(mu-hydroxo)-(mu-aqua)-diaqua-icosa-copper octahydrate]"
15076,"catena-(bis(mu-acetato)-bis(mu-dihydrogen5,10,15,20-tetrakis(3,5-bis(4-carboxylatophenyl)phenyl)porphyrinato)-octa-aqua-hexa-yttrium unknown solvate)"
15077,"catena-((mpm)-(mu!4$-2,5-bis(Carboxymethylthio)-1,3,4-thiadiazole)-(mu!2$-aqua)-cadmium(ii))"
15078,"catena-[(mu!4$-2,2'-(1,3,4-Thiadiazole-2,5-diyldisulfanediyl)diacetato)-(mu!2$-aqua)-cadmium]"
15079,"catena-((pmm)-(mu!5$-2,5-bis(Carboxymethylthio)-1,3,4-thiadiazole)-cadmium(ii))"
15080,catena-[tetrakis(mu-5-methyltetrazolato)-tris(mu-nitrato)-hepta-silver(i)]
15081,catena-[bis(mu-tetrazolato)-(mu-nitrato)-tri-silver(i)]
15082,"catena-(bis(mu!2$-2,6-Difluoroanilido-N,N,F,F)-tris(mu!2$-1,4-dioxane-O,O')-di-potassium 1,4-dioxane solvate)"
15083,"catena-(bis(mu!3$-4,5-Dicarboxylato-1,2,4-triazolato)-tris(mu!2$-4,4'-bipyridine)-tri-cobalt hydrate)"
15084,"catena-[(mu-hydroxo)-hexakis(mu-pyridine-2,5-dicarboxylato)-tris(mu-2,4,6-tris(pyridin-4-yl)pyridine)-penta-cobalt(ii)-cobalt(iii) unknown solvate]"
15085,"catena-[(mu-hydroxo)-hexakis(mu-pyridine-2,5-dicarboxylato)-tris(mu-2,4,6-tris(pyridin-4-yl)pyridine)-penta-nickel(ii)-nickel(iii) unknown solvate]"
15086,"catena-[(mu-hydroxo)-hexakis(mu-pyridine-2,5-dicarboxylato)-tris(mu-2,4,6-tri(pyridin-4-yl)-1,3,5-triazine)-penta-cobalt(ii)-cobalt(iii) unknown solvate]"
15087,"catena-((mu!4$-4,5-Dicarboxylato-1,2,3-triazolato)-(mu!3$-1,2,4-triazolato)-diaqua-di-cobalt monohydrate)"
15088,"catena-[(mu!5$-Benzene-1,4-dicarboxylato-O,O,O',O',O'',O''')-(mu!4$-benzene-1,4-dicarboxylato-O,O',O'',O''')-bis(N,N-dimethylformamide)-di-magnesium(ii)]"
15089,"catena-[(mu!5$-Benzene-1,4-dicarboxylato-O,O,O',O',O'',O'',O''')-(N,N-dimethylformamide)-strontium(ii)]"
15090,"catena-((mu!5$-terephthalato)-(N,N-dimethylformamide)-strontium)"
15091,"catena-((mu!5$-terephthalato)-(N,N-dimethylformamide)-strontium)"
15092,"catena-[(mu!4$-Naphthalene-2,6-dicarboxylato-O,O,O',O'',O'',O''')-(mu!2$-N,N-dimethylformamide)-strontium(ii)]"
15093,"catena-(bis(mu!4$-Pyridine-2,3-dicarboxylato)-(mu!2$-benzene-1,4-dicarboxylato)-tetraaqua-di-lanthanum)"
15094,"catena-[tris(mu!3$-pyridine-2,3-dicarboxylato)-tetra-aqua-di-strontium-zinc dihydrate]"
15095,"catena-[tris(mu!3$-pyridine-2,3-dicarboxylato)-tetra-aqua-di-strontium-nickel dihydrate]"
15096,"catena-[bis(mu!4$-pyridine-2,3-dicarboxylato)-bis(mu!3$-pyridine-2,3-dicarboxylato)-hexa-aqua-di-copper-di-strontium tetrahydrate]"
15097,"catena-[tetrakis(mu-pyridine-2,3-dicarboxylato)-hexa-aqua-di-copper-di-strontium tetrahydrate]"
15098,"catena-[tetrakis(mu-4,4'-(ethene-1,2-diyl)dipyridine)-di-copper bis(tetrafluoroborate) trihydrate]"
15099,"catena-[octakis(mu-4,4'-bipyridine)-tetra-copper tetrakis(tetrafluoroborate) dihydrate]"
15100,"catena-(1-Ethyl-3-methylimidazoliumbis(mu!2$-D-camphorato-O,O')-indium)"
15101,"catena-(tris(1-Ethyl-3-methylimidazolium)bis(mu!2$-4,4'-oxybis(benzoato)-O,O',O'',O''')-indium bis(ethyl sulfate) monohydrate)"
15102,"catena-[(mu-2,2',2'',2'''-[pentacyclo[19.3.1.1$3,7!.1$9,13!.1$15,19!]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-25,26,27,28-tetrayltetrakis(oxy)]tetraacetato)-tris(N,N-dimethylformamide)-di-cadmium(ii)]"
15103,"catena-[bis(mu!8$-5-[(2'-carboxylatobiphenyl-4-yl)methoxy]benzene-1,3-dicarboxylato)-bis(mu!5$-5-[(2'-carboxylatobiphenyl-4-yl)methoxy]benzene-1,3-dicarboxylato)-tetrakis(mu!3$-hydroxo)-tetrakis(mu!2$-aqua)-dimethoxy-nona-cadmium methanol solvate monohydrate]"
15104,catena-[tris(mu-terephthalato)-(mu-oxo)-tetra-zinc unknown solvate]
15105,catena-[tris(mu-terephthalato)-(mu-oxo)-tetra-zinc unknown solvate]
15106,catena-[tris(mu-terephthalato)-(mu-oxo)-tetra-zinc unknown solvate]
15107,"catena-[hexakis(mu!2$-4H-1,2,4-triazol-4-amine)-dodecakis(mu!2$-oxido)-hexaoxo-tri-nickel-hexa-vanadium tetrahydrate]"
15108,"catena-[hexakis(mu!2$-4H-1,2,4-triazol-4-amine)-dodecakis(mu!2$-oxido)-hexaoxo-tri-cobalt-hexa-vanadium tetrahydrate]"
15109,"catena-[hexakis(mu!2$-4H-1,2,4-triazol-4-amine)-dodecakis(mu!2$-oxido)-hexaoxo-tri-zinc-hexa-vanadium tetrahydrate]"
15110,catena(Aqua-(mu!3$-thiosemicarbazidodiacetato)-lead(ii))
15111,catena-(1-Ethyl-3-methylimidazoliumbis(mu!4$-D-camphorato)-(mu!2$-acetato)-di-cobalt(ii))
15112,"catena-((mu!4$-4,4'-Ethyne-1,2-diyldibenzoato)-bis(mu!3$-4,4'-ethyne-1,2-diyldibenzoato)-bis(dimethylsulfoxide)-bis(methanol)-di-europium dimethylsulfoxide solvate trihydrate)"
15113,"catena-[(mu-1,1'-[1,3-phenylenebis(methylene)]di(1H-imidazole))-(mu-2,2'-(1,3-phenylene)diacetato)-cadmium]"
15114,"catena-[hexakis(mu-bromo)-(mu-5,5'-(1,4-phenylene)bis[2-(prop-2-en-1-yl)-2H-tetrazole])-hexa-copper]"
15115,"catena-((mu!6$-Hydrogen3,5-bis((4-carboxylatobenzyl)oxy)benzoato)-cadmium)"
15116,"catena-((mu!6$-Hydrogen3,5-bis((4-carboxylatobenzyl)oxy)benzoato)-cadmium)"
15117,"catena-((mu!3$-Hydrogen3,5-bis((4-carboxylatobenzyl)oxy)benzoato)-(mu!2$-1,1'-(1,4-phenylene)bis(1H-imidazole))-cadmium)"
15118,"catena-((mu!3$-Hydrogen3,5-bis((4-carboxylatobenzyl)oxy)benzoato)-(mu!2$-1,1'-(1,4-phenylene)bis(1H-imidazole))-manganese)"
15119,"catena-((mu!3$-Hydrogen3,5-bis((4-carboxylatobenzyl)oxy)benzoato)-(mu!2$-1,1'-(1,4-phenylene)bis(1H-imidazole))-iron)"
15120,"catena-((mu!2$-Iodo)-(mu!2$-3,3',5,5'-tetramethyl-1H,1'H-4,4'-bipyrazole)-copper)"
15121,catena-(Triaqua-tris(mu!2$-oxydiacetato)-europium(iii)-lanthanum(iii) pentahydrate)
15122,"catena-((mu!2$-Tri-iodido)-(mu!2$-3,3',5,5'-tetramethyl-1H,1'H-4,4'-bipyrazole)-copper)"
15123,catena-[(mu!6$-4-Oxy-3-nitrophenylarsonato)-(mu!6$-5-sulfoisophthalato)-tri-lead(ii) monohydrate]
15124,"catena-[(mu!4$-1,4-Benzenedicarboxylato-O,O',O'',O''')-(mu!2$-acetato-O,O,O')-dysprosium(iii)]"
15125,catena-(tris(mu!6$-1H-tetrazolato)-tri-rubidium)
15126,catena-(octakis(mu!4$-1H-tetrazolato)-octa-lithium)
15127,"catena-[bis(mu!7$-pyridine-3,5-dicarboxylato)-(mu!4$-aqua)-penta-silver]"
15128,"catena-[(mu-benzene-1,3,5-tricarboxylato)-(mu-4,4'-[1,3-phenylenebis(methylene)]bis(4H-1,2,4-triazole))-(mu-hydroxo)-di-cobalt(ii)]"
15129,"catena-[(mu-benzene-1,3,5-tricarboxylato)-(mu-4,4'-[1,3-phenylenebis(methylene)]bis(4H-1,2,4-triazole))-(mu-hydroxo)-aqua-di-copper(ii) hemihydrate]"
15130,"catena-((mu!5$-5-Oxyisophthalato)-(1,10-phenanthroline)-gadolinium)"
15131,"catena-[(mu-1,1'-(naphthalene-2,7-diylbis(oxyethane-2,1-diyl))bis(1H-imidazole))-(mu-terephthalato)-diaqua-cobalt monohydrate]"
15132,catena-[oxonium(mu-5-oxyisophthalato)-aqua-di-silver]
15133,catena-((mu-5-hydroxyisophthalato)-di-silver monohydrate)
15134,"catena-(bis(mu!6$-naphthalene-1,4,5,8-tetracarboxylato)-(mu!4$-naphthalene-1,4,5,8-tetracarboxylato)-decaaqua-tetra-erbium(iii) dodecahydrate)"
15135,"catena-[tetrakis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-triaqua-tetra-copper monohydrate]"
15136,"catena-((mu-dihydrogen2,4,6-trifluorobenzene-1,3,5-tricarboxylato)-potassium)"
15137,"catena-[(mu-pyrazine-2,3,5,6-tetracarboxylato)-triaqua-sodium-terbium monohydrate]"
15138,"catena-[(mu-pyrazine-2,3,5,6-tetracarboxylato)-triaqua-sodium-gadolinium monohydrate]"
15139,"catena-((mu-hydrogen2,4-difluorobenzene-1,3,5-tricarboxylato)-diaqua-barium hemihydrate)"
15140,"catena-(bis(mu-hydrogen4,4',4''-(benzene-1,3,5-triyl)tribenzoato)-bis(mu-4,4',4''-(benzene-1,3,5-triyl)tribenzoato)-bis(mu-aqua)-tetraaqua-penta-calcium tetrahydrofuran solvate dihydrate)"
15141,"catena-[bis(mu-2,2'-(1,4-phenylene)diacetato)-(mu-1,1'-(1,4-phenylenebis(methylene))bis(2-(1,3-thiazol-4-yl)-1H-benzimidazole))-di-cadmium dihydrate]"
15142,"catena-[bis(mu-4,4'-oxydibenzoato)-(mu-1,1'-(1,4-phenylenebis(methylene))bis(2-(1,3-thiazol-4-yl)-1H-benzimidazole))-di-cadmium]"
15143,"catena-[tetrakis(mu-isophthalato)-bis(mu-1,1'-(1,4-phenylenebis(methylene))bis(2-(1,3-thiazol-4-yl)-1H-benzimidazole))-diaqua-tetra-cadmium tetrahydrate]"
15144,"catena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-1,1'-(1,4-phenylenebis(methylene))bis(2-(1,3-thiazol-4-yl)-1H-benzimidazole))-diaqua-di-cadmium tetrahydrate]"
15145,"catena-((mu!2$-D-camphorato)-(mu!2$-4,4'-trimethylenedipyridine)-cobalt(ii) dihydrate)"
15146,"catena-(tetrakis(mu!3$-D-camphorato)-bis(mu!2$-4,4'-trimethylenedipyridine)-tetra-iron(ii))"
15147,"catena-(tetrakis(mu!3$-D-camphorato)-bis(mu!2$-4,4'-trimethylenedipyridine)-tetra-cobalt(ii))"
15148,"catena-((mu-5,5'-biphenyl-4,4'-diylbis(1H-imidazole))-(mu-biphenyl-4,4'-dicarboxylato)-cadmium)"
15149,"catena-((mu-biphenyl-4,4'-dicarboxylato)-bis(mu-hydrogen4,4'-biphenyl-4,4'-diylbis(1H-imidazolato))-di-cobalt(ii))"
15150,"catena-[(mu-2-{4-[2-(2-amino-4-oxo-4,7-dihydro-3H-pyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzamido}pentanedioato)-tris(mu-aqua)-tetraaqua-di-sodium]"
15151,"catena-(meso-(mu!3$-5,15-bis(4-Pyridyl)-10,20-bis(4-cyanophenyl)porphyrin)-zinc)"
15152,"catena-(meso-(mu!3$-5,15-bis(4-Pyridyl)-10,20-bis(4-methoxyphenyl)porphyrin)-zinc monohydrate)"
15153,"catena-(meso-(mu!3$-5,15-bis(4-Pyridyl)-10,20-bis(4-hydroxyphenyl)porphyrin)-zinc hydrate)"
15154,"catena-(meso-(mu!3$-5,15-bis(4-Pyridyl)-10,20-bis(4-trifluoromethylphenyl)porphyrin)-zinc dihydrate)"
15155,"catena-((mu!10$-Benzene-1,4-dicarboxylato-2,5-dicarboxylic acid)-di-silver(i))"
15156,"catena-((mu!8$-2,5-dioxybenzene-1,4-dicarboxylato)-di-nickel(ii) carbon dioxide)"
15157,"catena-(bis(mu!3$-1,2,4-triazolato)-(mu!3$-glutarato-O,O,O',O'',O''')-diaqua-di-cadmium(ii) tetrahydrate)"
15158,"catena-[(mu-4-acetamido-2,6-di-isopropylphenyl phosphato)-zinc(ii) dihydrate]"
15159,"catena-[(mu-4-acetamido-2,6-di-isopropylphenylphosphato)-zinc(ii) methanol solvate monohydrate]"
15160,"catena-[hemikis(1,1'-dipropyl-4,4'-bipyridin-1-ium)(mu-1,3,5-tricarboxylato-benzene)-aqua-cadmium(ii) dihydrate]"
15161,"catena-[hemikis(1,1'-diethyl-4,4'-bipyridin-1-ium)(mu-1,3,5-tricarboxylato-benzene)-aqua-cadmium(ii) dihydrate]"
15162,"catena-(tris(mu!2$-N,N'-p-Phenylenedimethylenebis(4-methylpyridin-2-one))-manganese(ii) diperchlorate)"
15163,"catena-[bis(mu-1,1':4',1''-terphenyl-3,4'',5-tricarboxylato)-bis(N,N-dimethylformamide)-tri-cadmium hemihydrate]"
15164,"catena-[(mu-2,2'-(2,5-dioxopiperazine-1,4-diyl)diacetato)-di-silver]"
15165,"catena-[bis(mu-2,2'-(2,5-dioxopiperazine-1,4-diyl)diacetato)-diaqua-di-lead octahydrate]"
15166,"catena-[bis(mu-isophthalato)-bis(mu-1,1'-thiene-2,5-diylbis(1H-imidazole))-aqua-di-manganese]"
15167,catena-((mu!3$-N-(2-Oxybenzyl)-L-alaninato)-zinc)
15168,"catena-[(mu-hydrogen2,2'-pyridine-2,6-diyldibenzene-1,4-dicarboxylato)-indium unknown solvate]"
15169,"catena-[(mu-hydrogen2,2'-pyridine-2,6-diyldibenzene-1,4-dicarboxylato)-indium unknown solvate]"
15170,"catena-[(mu-2,2'-(2,5-dioxopiperazine-1,4-diyl)diacetato)-diaqua-manganese]"
15171,"catena-[(mu-2,2'-(2,5-dioxopiperazine-1,4-diyl)diacetato)-diaqua-iron]"
15172,"catena-[(mu-2,2'-(2,5-dioxopiperazine-1,4-diyl)diacetato)-diaqua-cobalt]"
15173,catena-[(mu!12$-silicato)-hexakis(mu!2$-pyrazine)-octacosakis(mu!2$-oxido)-octaoxo-tetra-silver-dodeca-tungsten monohydrate]
15174,"catena-[bis(mu-4,4'-(pyridine-3,5-diyl)dibenzoato)-bis(mu-formato)-diaqua-tri-cobalt(ii)]"
15175,"catena-[bis(mu-4,4'-(pyridine-3,5-diyl)dibenzoato)-bis(mu-formato)-diaqua-tri-cobalt(ii)]"
15176,"catena-[(mu-4,4'-pyridine-3,5-diyldibenzoato)-zinc N,N-dimethylformamide solvate]"
15177,"catena-((mu-4,4'-pyridine-3,5-diyldibenzoato)-zinc N,N-dimethylformamide solvate)"
15178,catena-[lithium(mu-hydroxo)-tris(mu-pyrazolato-4-carboxylato)-triaqua-tri-copper(ii) hydrate]
15179,"catena-(bis(mu-aqua)-bis(mu-2,4,6-trioxo-1,3,5-triazinanate)-lithium-rubidium)"
15180,"catena-(bis(mu-aqua)-bis(mu-2,4,6-trioxo-1,3,5-triazinanate)-cesium-lithium)"
15181,catena-(dimethylammonium(mu-hydroxo)-tris(mu-4-carboxylatopyrazolato)-diaqua-tri-copper hydrate)
15182,"catena-[(mu-5,5'-[(4-hydroxy-1-oxo-1,2-dihydrophthalazine-6,7-diyl)bis(oxy)]bis(benzene-1,3-dicarboxylato))-aqua-di-strontium]"
15183,"catena-[bis(mu-5,5'-[(4-hydroxy-1-oxo-1,2-dihydrophthalazine-6,7-diyl)bis(oxy)]bis(benzene-1,3-dicarboxylato))-(mu-oxalato)-tetra-aqua-penta-barium tetrahydrate]"
15184,catena((mu!4$-5-Carboxypyridine-3-carboxylato N-oxide)-aqua-copper(ii))
15185,"catena-(bis(mu!8$-1,2,4,5-Benzenetetracarboxylato)-bis(mu!2$-aqua)-tetraaqua-tri-cadmium-di-potassium)"
15186,"catena-(tetrakis(mu!2$-1,3-Azido)-bis(mu!2$-3-(pyrazin-2-yloxy)pyridine)-di-manganese(ii))"
15187,"catena-[(mu-5,5'-methylenedi(benzene-1,3-dicarboxylato))-hexakis(mu-oxo)-tetra-titanium]"
15188,catena-(hexakis(mu-iminodiacetato)-tri-copper(ii)-di-ytterbium(iii) octahydrate)
15189,"catena-(tetrakis(mu!2$-1,3-Azido)-tetrakis(pyridine)-manganese(iii)-sodium)"
15190,catena-(bis(mu!6$-3-(4-Carboxylatophenoxy)phthalato)-aqua-bis(dimethylformamide)-tri-manganese)
15191,"catena-(tetrakis(mu!2$-4,4'-Bipyridine)-bis(mu!2$-4-(4-carboxylatophenoxy)phthalato)-hexa-aqua-tri-nickel hexahydrate)"
15192,catena-((mu!5$-2-Hydroxyisophthalato)-zinc hydrate)
15193,"catena-[(mu-3,5-dinitropyrazolid-4-olato)-di-potassium]"
15194,catena-((mu!5$-2-Hydroxyisophthalato)-cobalt monohydrate)
15195,catena-((mu!5$-2-Hydroxyisophthalato)-manganese monohydrate)
15196,catena-((mu!5$-2-Hydroxyisophthalato)-cadmium monohydrate)
15197,"catena-[(mu-(piperazine-1,4-diyl)bis[(pyridin-4-yl)methanone])-bis(mu-dimethylpropanedioato)-di-copper(ii)]"
